Record ID,Contributor,Contributor aliases,Title,Title aliases,Year,Publisher,ISBN,Canon sources,Collectibility tier,Search priority,First edition notes,Strong buy GBP,Bargain GBP,Evidence confidence,Source,Search tier
openlibrary:OL9057896W,Terri Weifenbach,,25 June 1996,,2001,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9057896W,BROAD
openlibrary:OL9057901W,Terri Weifenbach,,In Your Dreams,,1997,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9057901W,BROAD
openlibrary:OL13664832W,Teun Hocks,Janet Koplos | Teun Hocks,Teun Hocks,,1997,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13664832W,BROAD
openlibrary:OL19725243W,Theodora Vischer,Kristina Mundall | Katharina Volckmer | Wolfgang Tillmans,Wolfgang Tillmans,,2001,TBW Books,,Specialist photography publisher backlist: TBW Books,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19725243W,BROAD
openlibrary:OL21158836W,Theseus Chan,,Eight Books for Asia,,2018,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21158836W,BROAD
openlibrary:OL33017340W,Thobias Fäldt,,Year one,,2011,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33017340W,BROAD
openlibrary:OL13403719W,Thomas Allen,,Uncovered,,2007,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13403719W,BROAD
openlibrary:OL20703136W,Thomas Demand,,Blossom,,2015,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20703136W,BROAD
openlibrary:OL21248228W,Thomas Demand,,Dailies,,2012,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21248228W,BROAD
openlibrary:OL22421444W,Thomas Demand,,La carte d'après nature,,2010,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22421444W,BROAD
openlibrary:OL31860232W,Thomas Demand,,Mundo de Papel,,2021,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL31860232W,BROAD
openlibrary:OL26336521W,Thomas Demand,Adam Caruso,Thomas Demand House of Card,,2020,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL26336521W,BROAD
openlibrary:OL32992159W,Thomas Demand,,"Thomas Demand, Nationalgalerie",,2009,MACK,,Specialist photography publisher backlist: MACK | Specialist photography publisher backlist: Steidl,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32992159W,BROAD
openlibrary:OL21315382W,Thomas Demand,Hal Foster,"Thomas Demand, the Dailies",,2015,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21315382W,BROAD
openlibrary:OL9594988W,Thomas Florsheutz,,Between Past and Future,,1991,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9594988W,BROAD
openlibrary:OL21150951W,Thomas Gizholme,Aline Diepois,Abstrakt Zermatt,,2017,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21150951W,BROAD
openlibrary:OL32686505W,Thomas Krempke,,Das Flüstern der Dinge,,2017,Edition Patrick Frey,,Specialist photography publisher backlist: Edition Patrick Frey,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32686505W,BROAD
openlibrary:OL19104686W,Thomas Miessgang,Barbara Schröder | Koyo Kouoh | Simon Njami,Flash Afrique!,,2002,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19104686W,BROAD
openlibrary:OL20058561W,Thomas R. Schiff,,The library book,,2017,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20058561W,BROAD
openlibrary:OL15519978W,Thomas Ruff,,Jpegs,,2009,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15519978W,BROAD
openlibrary:OL24437874W,Thomas Seelig,Urs Stahel | Martin Jaeggi,Trade,,2001,Scalo,,Specialist photography publisher backlist: Scalo,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24437874W,BROAD
openlibrary:OL21296550W,Thomas Struth,Ulrich Loock,Thomas Struth,,2011,MACK,,Specialist photography publisher backlist: MACK | Specialist photography publisher backlist: Schirmer/Mosel,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21296550W,BROAD
openlibrary:OL21088393W,Thomas Zander,Manuel Alvarez Bravo,Double Elephant,,2016,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21088393W,BROAD
openlibrary:OL3691200W,Tillie Olsen,Julie Olsen Edwards | Estelle Jussim,Mothers & daughters,,1987,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3691200W,BROAD
openlibrary:OL17485960W,Tim Dant,,Car Girls,,2009,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17485960W,BROAD
openlibrary:OL25789458W,Tim Davis,,Tim Davis,,2006,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25789458W,BROAD
openlibrary:OL19947197W,Tim Hetherington,,Infidel,,2010,Chris Boot,,Specialist photography publisher backlist: Chris Boot,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19947197W,BROAD
openlibrary:OL3178420W,Tim Page,,The mindful moment,,2001,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3178420W,BROAD
openlibrary:OL23817554W,Timm Rautert,,Arbeiten,,2001,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL23817554W,BROAD
openlibrary:OL3649421W,Timm Rautert,Wolfgang Brückle,"Deutsche in uniform, 1974",,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3649421W,BROAD
openlibrary:OL3649423W,Timm Rautert,,Timm Rautert,,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3649423W,BROAD
openlibrary:OL19099023W,Timm Rautert,,"Timm Rautert: Josef Sudek, Prag 1967",,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19099023W,BROAD
openlibrary:OL32669537W,Timm Rautert,,Vintage,,2016,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32669537W,BROAD
openlibrary:OL16500686W,Timothy Druckrey,,Electronic culture,,1996,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16500686W,BROAD
openlibrary:OL12585681W,Tina Barney,,The Europeans,,2005,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL12585681W,BROAD
openlibrary:OL4482923W,Tina Barney,,Tina Barney,,1997,Scalo,,Specialist photography publisher backlist: Scalo,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4482923W,BROAD
openlibrary:OL25635537W,Tina Campt,Marianne Hirsch | Gil Z. Hochberg | Brian Wallis,Imagining Everyday Life,,2019,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25635537W,BROAD
openlibrary:OL2037976W,Tina Modotti,Patricia Albers | Karen Cordero Reiman,Tina Modotti,,1953,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2037976W,BROAD
openlibrary:OL18996733W,Tobia Bezzola,,Henri Cartier-Bresson and Alberto Giacometti,,2005,Scalo,,Specialist photography publisher backlist: Scalo,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18996733W,BROAD
openlibrary:OL20028815W,Tod Papageorge,,Core curriculum,,2011,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20028815W,BROAD
openlibrary:OL9042418W,Tod Papageorge,,Passing through Eden,,2007,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9042418W,BROAD
openlibrary:OL21124685W,Tod Papageorge,David Campany,Todd Papageorge,,2017,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21124685W,BROAD
openlibrary:OL23306671W,Todd Hido,,A Road Divided,,2010,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL23306671W,BROAD
openlibrary:OL44878877W,Todd Hido,Alexander Nemerov | Nazraeli Press,Bright black world,,2018,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL44878877W,BROAD
openlibrary:OL41896319W,Todd Hido,Ill.) Staff Lyon Magnet Elementary School (Waukegan | Nazraeli Press Staff,Cracked Trees,,2009,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL41896319W,BROAD
openlibrary:OL23119319W,Todd Hido,,Excerpts from silver meadows,,2013,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL23119319W,BROAD
openlibrary:OL8976565W,Todd Hido,,House Hunting,,2001,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8976565W,BROAD
openlibrary:OL20041753W,Todd Hido,,Intimate distance,,2016,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20041753W,BROAD
openlibrary:OL8976566W,Todd Hido,,Outskirts,,2002,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8976566W,BROAD
openlibrary:OL8976567W,Todd Hido,,Roaming,,2004,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8976567W,BROAD
openlibrary:OL39034128W,Todd Hido,,Todd Hido,,2004,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL39034128W,BROAD
openlibrary:OL26785988W,Todd Hido,Gregory Halpern,"Todd Hido on Landscapes, Interiors, and the Nude",,2014,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL26785988W,BROAD
openlibrary:OL18660189W,Todd Hido,,Witness number seven,,2009,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18660189W,BROAD
openlibrary:OL15023118W,Todd Walker,,A book of fifteen reproductions which constitute the story of an abandoned shack in the desert,,2000,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15023118W,BROAD
openlibrary:OL22953289W,Tom Paiva,,Bay Bridge,,2015,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22953289W,BROAD
